timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747951931731,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-34,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931732,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-34,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931734,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-34,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931820,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-35,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951931822,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-35,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931824,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-35,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931825,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-35,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931826,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-35,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951931828,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-35,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931830,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-35,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931831,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-35,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931833,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-35,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931834,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-35,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931921,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-36,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951931923,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-36,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931925,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-36,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951931926,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-36,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931927,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-36,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931929,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-36,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931930,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-36,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931932,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-36,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931933,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-36,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951931934,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-36,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932020,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-37,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951932022,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-37,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932023,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-37,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932025,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-37,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932026,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-37,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932027,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-37,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932029,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-37,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932030,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-37,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932032,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-37,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932034,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-37,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932118,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-38,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951932120,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-38,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932122,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-38,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932123,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-38,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932124,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-38,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932126,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-38,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932128,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-38,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932129,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-38,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932131,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-38,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932132,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-38,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932216,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-39,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951932219,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-39,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951932221,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-39,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932222,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-39,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932224,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-39,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932225,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-39,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932227,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-39,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932229,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-39,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951932230,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-39,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932231,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-39,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932316,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-40,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951932318,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-40,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932319,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-40,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932321,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-40,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932322,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-40,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932323,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-40,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932325,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-40,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932326,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-40,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932327,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-40,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932329,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-40,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951932418,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-41,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951932420,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-41,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932422,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-41,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932423,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-41,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932424,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-41,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932425,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-41,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951932427,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-41,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932428,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-41,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932430,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-41,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951932431,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-41,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951932516,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-42,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951932519,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-42,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932520,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-42,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932521,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-42,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932523,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-42,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932524,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-42,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932526,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-42,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951932527,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-42,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932529,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-42,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932530,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-42,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932616,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-43,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951932618,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-43,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932619,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-43,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932621,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-43,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932622,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-43,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932623,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-43,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932625,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-43,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932626,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-43,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932627,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-43,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932629,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-43,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932717,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-44,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932719,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-44,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932721,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-44,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951932722,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-44,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951932722,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-44,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932724,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-44,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932726,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-44,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932727,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-44,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932729,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-44,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932730,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-44,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932814,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-45,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932816,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-45,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932817,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-45,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932818,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-45,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932820,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-45,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932821,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-45,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932822,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-45,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932824,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-45,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932825,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-45,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932826,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-45,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932914,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-46,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951932917,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-46,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951932918,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-46,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951932919,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-46,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932921,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-46,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932922,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-46,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932924,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-46,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951932927,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-46,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932928,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-46,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951932930,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-46,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933016,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-47,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951933018,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-47,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933020,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-47,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933021,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-47,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933022,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-47,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933023,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-47,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933025,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-47,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933026,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-47,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933027,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-47,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933028,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-47,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933115,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-48,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933117,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-48,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933118,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-48,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933120,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-48,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933122,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-48,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933123,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-48,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933124,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-48,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933126,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-48,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933127,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-48,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933127,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-48,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933215,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-49,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951933218,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-49,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933219,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-49,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933221,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-49,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933222,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-49,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933223,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-49,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933224,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-49,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933226,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-49,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933227,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-49,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933229,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-49,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933314,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-50,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951933316,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-50,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,0
1747951933318,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-50,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933320,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-50,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933321,0,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-50,text,true,,1023,288,1,1,http://localhost:3000/pacientes,0,0,0
1747951933322,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-50,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933324,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-50,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933325,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-50,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933326,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-50,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933327,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-50,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933413,2,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-51,text,true,,1023,288,1,1,http://localhost:3000/pacientes,2,0,1
1747951933416,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-51,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933417,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-51,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933418,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-51,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933419,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-51,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
1747951933420,1,HTTP Request (Cadastro de Paciente),201,Created,Simulação de 1000 usuários 1-51,text,true,,1023,288,1,1,http://localhost:3000/pacientes,1,0,0
